district,count,mean,std,min,max,feature,place_name,landcover,soil_type,water_supply,electricity,road_quality,urban_rural,water_presence_flag,flood_occurrence_current_event,is_good_to_live,reason_not_good_to_live,is_synthetic,generation_date
,18,0.4592111111111111,0.24394953887298057,0.0,0.7966,place_name,Kirikanda,,,,,,,,,,,,
,23,0.45919565217391306,0.23301988303431978,0.0,1.0,place_name,Galakumbura Central,,,,,,,,,,,,
,16,0.459175,0.27569686855917197,0.0,1.0,place_name,Welimedura East,,,,,,,,,,,,
,17,0.4590558823529412,0.26121406683644605,0.0,0.9086,place_name,Kirithota West,,,,,,,,,,,,
,26,0.4589846153846154,0.2568153760074466,0.0,0.9773,place_name,Polakumbura East,,,,,,,,,,,,
,12,0.45893333333333336,0.31385229106390256,0.0,1.0,place_name,Kirigama West,,,,,,,,,,,,
,25,0.458848,0.2715889742484649,0.0,1.0,place_name,Kudapitiya Central,,,,,,,,,,,,
,21,0.45883333333333337,0.2530335794580106,0.0,0.9108,place_name,Galavila South,,,,,,,,,,,,
,17,0.4587882352941176,0.2598493430873766,0.0406,0.8854,place_name,Pahalamulla,,,,,,,,,,,,
,24,0.45874166666666666,0.24479217257425365,0.0,0.8903,place_name,Galagama West,,,,,,,,,,,,
,20,0.4586575,0.27332541973327035,0.0,1.0,place_name,Welimulla East,,,,,,,,,,,,
,20,0.4582,0.20380904891847326,0.0087,0.818,place_name,Galanuwara South,,,,,,,,,,,,
,15,0.45781000000000005,0.29010155623259143,0.0745,1.0,place_name,Welivila West,,,,,,,,,,,,
,20,0.45779500000000006,0.24416338247596683,0.0,1.0,place_name,Uduvila Central,,,,,,,,,,,,
,17,0.4575352941176471,0.23819498562411132,0.0,1.0,place_name,Mahamulla North,,,,,,,,,,,,
,24,0.4572833333333333,0.25778417947656485,0.0,0.8219,place_name,Panakumbura South,,,,,,,,,,,,
,12,0.45711250000000003,0.2277384525812251,0.15,0.9352,place_name,Welimulla North,,,,,,,,,,,,
,27,0.4570851851851852,0.2261666926163153,0.1656,1.0,place_name,Polagama East,,,,,,,,,,,,
,16,0.4565125,0.19316973149711283,0.0,0.8282,place_name,Galawatta,,,,,,,,,,,,
,30,0.4564566666666667,0.18287684697883308,0.0004,0.9142,place_name,Polakumbura South,,,,,,,,,,,,
,16,0.4564125,0.15928797349454854,0.0,0.7111,place_name,Kudamulla North,,,,,,,,,,,,
,24,0.4563083333333333,0.2607757376795603,0.0,1.0,place_name,Galavila West,,,,,,,,,,,,
,24,0.4561854166666666,0.2414162706951223,0.0,0.8594,place_name,Pahalawatta West,,,,,,,,,,,,
,22,0.45587272727272726,0.29718566255844686,0.0,1.0,place_name,Nayapitiya North,,,,,,,,,,,,
,17,0.45583235294117647,0.21300505784867563,0.0,0.8409,place_name,Mahamulla West,,,,,,,,,,,,
,17,0.45582647058823533,0.31792995794949036,0.0,1.0,place_name,Mahapola North,,,,,,,,,,,,
,31,0.4558225806451613,0.24399195029027418,0.0,0.921,place_name,Kudanuwara,,,,,,,,,,,,
,17,0.45580588235294117,0.16133598277580638,0.3001,0.8421,place_name,Galavila Central,,,,,,,,,,,,
,15,0.45568000000000003,0.20775286210852958,0.0,0.8037,place_name,Kudamulla West,,,,,,,,,,,,
,26,0.455625,0.25262035121897836,0.0,1.0,place_name,Ihalagama North,,,,,,,,,,,,
,23,0.4551804347826087,0.209458551301776,0.0187,0.9879,place_name,Pahalanuwara North,,,,,,,,,,,,
,15,0.45516666666666666,0.29035392421926004,0.0157,1.0,place_name,Galathota,,,,,,,,,,,,
,23,0.45509565217391307,0.21912862241627715,0.0,0.9174,place_name,Mahapola,,,,,,,,,,,,
,26,0.4549346153846154,0.25627393147537686,0.0,1.0,place_name,Pahalapitiya East,,,,,,,,,,,,
,22,0.4547568181818182,0.18966240640590762,0.0,0.8353,place_name,Galathota South,,,,,,,,,,,,
,21,0.4545285714285714,0.2176368676094589,0.0,0.8986,place_name,Mahawatta South,,,,,,,,,,,,
,18,0.4543888888888889,0.20690569005023376,0.0,0.8116,place_name,Udukumbura Central,,,,,,,,,,,,
,20,0.454385,0.19433097181165734,0.1304,1.0,place_name,Udumulla North,,,,,,,,,,,,
,24,0.45438333333333336,0.23879241788754457,0.0,0.947,place_name,Udugama,,,,,,,,,,,,
,28,0.4540821428571428,0.24775767776505814,0.0,1.0,place_name,Kirimulla West,,,,,,,,,,,,
,26,0.4540653846153846,0.2287539598648429,0.0,0.8794,place_name,Kirigama,,,,,,,,,,,,
,22,0.4537318181818181,0.28158911536452347,0.0,1.0,place_name,Mahamedura South,,,,,,,,,,,,
,19,0.4535868421052632,0.2425404467083247,0.0,0.9394,place_name,Nayapola Central,,,,,,,,,,,,
,21,0.4535452380952381,0.23730574787853428,0.0,0.8801,place_name,Welikumbura,,,,,,,,,,,,
,19,0.4534236842105263,0.2794895239382472,0.0,0.9675,place_name,Uduwatta East,,,,,,,,,,,,
,21,0.4532952380952381,0.17369586200076984,0.0,0.8056,place_name,Kiripitiya East,,,,,,,,,,,,
,12,0.4530416666666666,0.20638205285931296,0.0,0.7639,place_name,Galamulla North,,,,,,,,,,,,
,18,0.45295,0.24611658942102074,0.0047,1.0,place_name,Mahapitiya West,,,,,,,,,,,,
,17,0.45276470588235296,0.2502803726353119,0.0068,1.0,place_name,Ihalapola East,,,,,,,,,,,,
,19,0.4524605263157895,0.24811729337539096,0.0204,0.8937,place_name,Udukumbura South,,,,,,,,,,,,
,24,0.45199374999999997,0.2830254183977813,0.0,0.923,place_name,Welimedura,,,,,,,,,,,,
,17,0.4518176470588235,0.2087038279335519,0.1434,0.7867,place_name,Kiripola West,,,,,,,,,,,,
,17,0.4517,0.2155208922587321,0.0,0.912,place_name,Nayamedura,,,,,,,,,,,,
,17,0.45145294117647056,0.22473209360716334,0.0,0.7926,place_name,Kudakanda West,,,,,,,,,,,,
,14,0.45123571428571424,0.19159963709273023,0.1667,0.8056,place_name,Kirikanda Central,,,,,,,,,,,,
,19,0.45118947368421053,0.21888887311128866,0.095,0.8526,place_name,Udaravila Central,,,,,,,,,,,,
,18,0.45085,0.2323171216247309,0.0,1.0,place_name,Pananuwara Central,,,,,,,,,,,,
,20,0.450455,0.23866836102137956,0.0751,1.0,place_name,Welithota East,,,,,,,,,,,,
,14,0.4496285714285714,0.16356718886966684,0.1026,0.6706,place_name,Ihalamedura North,,,,,,,,,,,,
,22,0.4494909090909091,0.2664476879044185,0.0,1.0,place_name,Panathota Central,,,,,,,,,,,,
,13,0.4489230769230769,0.3159859046272111,0.0,1.0,place_name,Udarapitiya West,,,,,,,,,,,,
,22,0.44882727272727274,0.18203546536142526,0.1899,1.0,place_name,Udarapola Central,,,,,,,,,,,,
,19,0.44863684210526317,0.1974084603909319,0.0205,0.8329,place_name,Nayamulla South,,,,,,,,,,,,
,22,0.4482522727272727,0.27696308180886653,0.0,1.0,place_name,Polavila,,,,,,,,,,,,
,20,0.44791,0.2952552863290735,0.0,1.0,place_name,Weliwatta North,,,,,,,,,,,,
,24,0.44764166666666666,0.24791542898241778,0.0,0.9604,place_name,Ihalamulla South,,,,,,,,,,,,
,11,0.4475363636363637,0.13586720923554202,0.1806,0.6299,place_name,Kudamulla South,,,,,,,,,,,,
,24,0.44735624999999996,0.252715699221778,0.0186,1.0,place_name,Nayathota,,,,,,,,,,,,
,24,0.44728541666666666,0.22495261891416282,0.0,0.8788,place_name,Kudagama,,,,,,,,,,,,
,23,0.447204347826087,0.2614663427466871,0.0,1.0,place_name,Kudamedura Central,,,,,,,,,,,,
,19,0.44607368421052634,0.2152404284672924,0.0,0.8234,place_name,Ihalapola South,,,,,,,,,,,,
,18,0.4460027777777778,0.16328237222696565,0.0511,0.6327,place_name,Nayakanda East,,,,,,,,,,,,
,21,0.4459690476190476,0.2817184527485689,0.0,1.0,place_name,Panamedura Central,,,,,,,,,,,,
,20,0.44593,0.25544630365818877,0.0,0.9647,place_name,Polamedura South,,,,,,,,,,,,
,23,0.44523043478260865,0.2126866617281749,0.0,0.9591,place_name,Nayanuwara North,,,,,,,,,,,,
,22,0.44515,0.2504390278424405,0.0,1.0,place_name,Udaranuwara,,,,,,,,,,,,
,14,0.44501785714285713,0.17478104281020918,0.231,0.7626,place_name,Mahawatta East,,,,,,,,,,,,
,25,0.444996,0.2310441669176408,0.0,1.0,place_name,Uduwatta West,,,,,,,,,,,,
,13,0.4448461538461539,0.2554031963235928,0.0,0.8914,place_name,Welithota West,,,,,,,,,,,,
,18,0.44480833333333336,0.17062338493094703,0.0,0.7697,place_name,Kirinuwara West,,,,,,,,,,,,
,22,0.44456136363636367,0.17881812117332152,0.0,0.775,place_name,Udukanda North,,,,,,,,,,,,
,23,0.44454347826086954,0.27700923651500237,0.0,1.0,place_name,Polawatta East,,,,,,,,,,,,
,28,0.44434107142857143,0.2007976044998635,0.0749,1.0,place_name,Nayamedura South,,,,,,,,,,,,
,16,0.44413437499999997,0.23712468219535898,0.0,0.8833,place_name,Udukanda West,,,,,,,,,,,,
,23,0.4439913043478261,0.26077583880177013,0.0,1.0,place_name,Mahapola Central,,,,,,,,,,,,
,33,0.44397878787878786,0.22907744290629062,0.0,0.8744,place_name,Welipola West,,,,,,,,,,,,
,23,0.44343260869565215,0.26453635237760614,0.0,0.8685,place_name,Udaranuwara Central,,,,,,,,,,,,
,23,0.44288695652173915,0.23904159262344407,0.0,0.83,place_name,Ihalapola West,,,,,,,,,,,,
,17,0.4425735294117647,0.1660155490812975,0.045,0.7019,place_name,Welipola South,,,,,,,,,,,,
,18,0.4422611111111111,0.2681736704382812,0.0,1.0,place_name,Panamedura South,,,,,,,,,,,,
,15,0.44225333333333333,0.20672371094450354,0.0,0.7888,place_name,Nayavila Central,,,,,,,,,,,,
,14,0.4422357142857143,0.17134360712701452,0.1088,0.6195,place_name,Mahavila,,,,,,,,,,,,
,15,0.44194,0.32693327803347627,0.0,1.0,place_name,Udupitiya,,,,,,,,,,,,
,13,0.4419230769230769,0.24247929861415024,0.0,0.8827,place_name,Kudavila East,,,,,,,,,,,,
,27,0.4416425925925926,0.23160015722713867,0.0,1.0,place_name,Udukanda East,,,,,,,,,,,,
,16,0.440984375,0.24890662889173926,0.0124,0.8701,place_name,Ihalathota North,,,,,,,,,,,,
,17,0.44073235294117646,0.26269119045776473,0.0,1.0,place_name,Ihalathota East,,,,,,,,,,,,
,17,0.4405147058823529,0.2555899399946535,0.0126,0.9093,place_name,Kiripola North,,,,,,,,,,,,
,19,0.44029736842105266,0.21937703242090129,0.0,0.9434,place_name,Panapitiya West,,,,,,,,,,,,
,16,0.44020312500000003,0.11170754147736253,0.2103,0.6213,place_name,Uduthota Central,,,,,,,,,,,,
,28,0.4395339285714286,0.26003794632406857,0.0,1.0,place_name,Kudanuwara North,,,,,,,,,,,,
,24,0.43928125,0.23124974867788928,0.0,0.9561,place_name,Panamulla South,,,,,,,,,,,,
,16,0.439221875,0.15127129598698932,0.1095,0.7389,place_name,Kudanuwara South,,,,,,,,,,,,
,17,0.43879411764705883,0.30342035501632925,0.0,1.0,place_name,Pahalapitiya,,,,,,,,,,,,
,13,0.43866923076923076,0.1855263655324825,0.0,0.6653,place_name,Pahalakumbura Central,,,,,,,,,,,,
,21,0.43847142857142857,0.15944667491941356,0.1307,0.6883,place_name,Kirithota South,,,,,,,,,,,,
,19,0.4383131578947368,0.14322095385385133,0.1588,0.7238,place_name,Welikanda,,,,,,,,,,,,
,17,0.4382058823529412,0.20040757056118239,0.0263,0.7936,place_name,Kirinuwara South,,,,,,,,,,,,
,16,0.43788125,0.2621653555010654,0.0,1.0,place_name,Kudakumbura South,,,,,,,,,,,,
,22,0.4374931818181818,0.20539348432625523,0.0,0.7219,place_name,Polamulla South,,,,,,,,,,,,
,16,0.43710625,0.1674814953708817,0.0,0.7716,place_name,Ihalakumbura North,,,,,,,,,,,,
,19,0.4362526315789474,0.22277911923003982,0.0,0.7764,place_name,Pahalamedura East,,,,,,,,,,,,
,17,0.4353705882352941,0.2138455335186647,0.112,0.8853,place_name,Galavila North,,,,,,,,,,,,
,24,0.4350041666666667,0.23134773841306636,0.0,1.0,place_name,Panawatta North,,,,,,,,,,,,
,21,0.4349690476190476,0.24165942278141697,0.0153,1.0,place_name,Panapola,,,,,,,,,,,,
,14,0.43480357142857146,0.31708510654705313,0.0,1.0,place_name,Polamulla Central,,,,,,,,,,,,
,21,0.4348,0.18328728270122835,0.0,0.8074,place_name,Pahalamulla North,,,,,,,,,,,,
,21,0.43385476190476197,0.23752799619453382,0.0,1.0,place_name,Panamedura West,,,,,,,,,,,,
,16,0.43303125,0.20445940581200953,0.0,0.8662,place_name,Welikanda East,,,,,,,,,,,,
,23,0.4329934782608696,0.25448944178150273,0.0,1.0,place_name,Ihalamulla Central,,,,,,,,,,,,
,15,0.4326666666666667,0.18187792085692558,0.0,0.7137,place_name,Pahalavila,,,,,,,,,,,,
,16,0.43262500000000004,0.18448218522845683,0.089,0.7583,place_name,Galamedura,,,,,,,,,,,,
,28,0.43238035714285716,0.2368486211108056,0.0709,1.0,place_name,Ihalakumbura Central,,,,,,,,,,,,
,19,0.43233421052631577,0.21580489133875302,0.0119,0.8896,place_name,Pahalamulla West,,,,,,,,,,,,
,15,0.43228666666666665,0.3286046862257503,0.0,1.0,place_name,Ihalapitiya Central,,,,,,,,,,,,
,22,0.4319545454545455,0.21077246923609064,0.0,0.9367,place_name,Udumedura Central,,,,,,,,,,,,
,23,0.43190434782608694,0.23838314743336442,0.0,1.0,place_name,Udarakumbura West,,,,,,,,,,,,
,18,0.43180833333333335,0.1856720846403839,0.1008,0.813,place_name,Polamulla North,,,,,,,,,,,,
,19,0.4317684210526316,0.296482081250999,0.0,1.0,place_name,Ihalathota South,,,,,,,,,,,,
,18,0.4314861111111111,0.22338570956291745,0.0,0.7924,place_name,Polathota East,,,,,,,,,,,,
,19,0.43145,0.20953779624582186,0.0,0.7991,place_name,Mahagama East,,,,,,,,,,,,
,18,0.43122777777777777,0.321042335133098,0.0,1.0,place_name,Galanuwara North,,,,,,,,,,,,
,20,0.43106999999999995,0.23490818161459104,0.0,0.7293,place_name,Kirikumbura East,,,,,,,,,,,,
,18,0.43090277777777775,0.24039831069695083,0.0,0.844,place_name,Udupola South,,,,,,,,,,,,
,21,0.4307452380952381,0.28880319765575746,0.0,1.0,place_name,Ihalanuwara South,,,,,,,,,,,,
,28,0.4306107142857143,0.2328850079287832,0.0032,1.0,place_name,Galapitiya West,,,,,,,,,,,,
,16,0.430234375,0.17802445966659564,0.0,0.6162,place_name,Udaramulla,,,,,,,,,,,,
,20,0.42993,0.1979660287178479,0.0579,0.7336,place_name,Panakanda North,,,,,,,,,,,,
,13,0.4298461538461539,0.3557775864576646,0.0,1.0,place_name,Kirigama North,,,,,,,,,,,,
,19,0.4297315789473684,0.2668676306349306,0.0,0.9463,place_name,Galapitiya North,,,,,,,,,,,,
,16,0.4291,0.2667697783982786,0.0,1.0,place_name,Polathota North,,,,,,,,,,,,
,22,0.4290954545454545,0.22187457949475425,0.0,0.9514,place_name,Polakumbura,,,,,,,,,,,,
,17,0.42908823529411766,0.16460575583174844,0.1726,0.7863,place_name,Mahavila North,,,,,,,,,,,,
,18,0.42854166666666665,0.24226948064087644,0.0,0.9374,place_name,Nayakumbura South,,,,,,,,,,,,
,15,0.4282366666666667,0.19824548496630084,0.0152,0.7649,place_name,Galapitiya South,,,,,,,,,,,,
,20,0.42818750000000005,0.20275782538925335,0.0,0.6647,place_name,Udaramedura North,,,,,,,,,,,,
,17,0.4279529411764706,0.2272125274870618,0.0372,1.0,place_name,Galakumbura East,,,,,,,,,,,,
,21,0.42775476190476186,0.21223353640786952,0.1034,1.0,place_name,Mahamulla South,,,,,,,,,,,,
,17,0.42772058823529413,0.213582999863946,0.0615,0.9865,place_name,Kirinuwara Central,,,,,,,,,,,,
,14,0.42746071428571425,0.29119471557082494,0.0,1.0,place_name,Welivila South,,,,,,,,,,,,
,24,0.42708541666666666,0.20717562518159335,0.0,1.0,place_name,Nayakanda West,,,,,,,,,,,,
,20,0.42699499999999996,0.21275257120098826,0.03955,0.8037,place_name,Ihalagama Central,,,,,,,,,,,,
,16,0.426284375,0.15518342450011643,0.1649,0.665,place_name,Mahathota East,,,,,,,,,,,,
,20,0.4262425,0.22965222979826647,0.0,0.95,place_name,Udarawatta,,,,,,,,,,,,
,23,0.4259,0.2443429482584598,0.0,1.0,place_name,Polakanda West,,,,,,,,,,,,
,16,0.42564375,0.23249971173817255,0.0,0.7935,place_name,Welikumbura East,,,,,,,,,,,,
,22,0.4256295454545454,0.21753096476850572,0.0,0.8764,place_name,Udupola,,,,,,,,,,,,
,18,0.4255333333333333,0.2050795455426991,0.0,0.8423,place_name,Kiriwatta West,,,,,,,,,,,,
,16,0.42525625,0.18837591130060483,0.1901,0.7133,place_name,Pahalamulla East,,,,,,,,,,,,
,13,0.42504615384615385,0.26856792627869963,0.0,1.0,place_name,Mahapola East,,,,,,,,,,,,
,18,0.4250416666666667,0.24772115742954876,0.0,0.8238,place_name,Galakanda,,,,,,,,,,,,
,15,0.42472,0.19846192941864552,0.0,0.7219,place_name,Galavila East,,,,,,,,,,,,
,20,0.424655,0.21044793199018935,0.0755,0.8479,place_name,Udumulla Central,,,,,,,,,,,,
,18,0.4242972222222222,0.2803518789329614,0.0,0.8746,place_name,Mahavila South,,,,,,,,,,,,
,27,0.42412777777777777,0.2388786295998183,0.0,0.9323,place_name,Udukanda,,,,,,,,,,,,
,10,0.42400000000000004,0.20524672957199588,0.1228,0.7542,place_name,Pahalathota West,,,,,,,,,,,,
,22,0.42383181818181814,0.29788244946840814,0.0,1.0,place_name,Mahakumbura Central,,,,,,,,,,,,
,18,0.4233861111111111,0.1361655197410118,0.1108,0.6561,place_name,Pahalapitiya North,,,,,,,,,,,,
,24,0.42324999999999996,0.1965372417413665,0.0,0.7763,place_name,Galawatta West,,,,,,,,,,,,
,22,0.4229931818181818,0.2451073876873517,0.0,0.8726,place_name,Udarakumbura East,,,,,,,,,,,,
,13,0.4227692307692308,0.3085357532891323,0.0,1.0,place_name,Nayamedura Central,,,,,,,,,,,,
,21,0.42272857142857145,0.2200467095706208,0.1514,1.0,place_name,Nayagama,,,,,,,,,,,,
,14,0.42235357142857144,0.21068893628019275,0.1605,0.7251,place_name,Ihalamulla West,,,,,,,,,,,,
,16,0.42234062499999997,0.18379982518920776,0.0,0.6655,place_name,Udugama Central,,,,,,,,,,,,
,29,0.4221689655172414,0.261119541389227,0.0,1.0,place_name,Nayathota East,,,,,,,,,,,,
,18,0.4221638888888889,0.24365286529474647,0.0,0.9359,place_name,Pahalakumbura South,,,,,,,,,,,,
,24,0.42206458333333335,0.15370742003472668,0.0915,0.7509,place_name,Panagama East,,,,,,,,,,,,
,15,0.42197,0.2975576125487538,0.0,0.9426,place_name,Kudamedura West,,,,,,,,,,,,
,20,0.42189750000000004,0.2658134439171677,0.0,1.0,place_name,Kudamulla East,,,,,,,,,,,,
,19,0.4213947368421052,0.23710830032259805,0.0236,0.8573,place_name,Mahakumbura,,,,,,,,,,,,
,19,0.4212605263157895,0.2672316372336862,0.0,0.9003,place_name,Kirivila South,,,,,,,,,,,,
,21,0.4211714285714286,0.2614303160363334,0.0,1.0,place_name,Welipitiya South,,,,,,,,,,,,
,9,0.4205833333333333,0.25093596045604943,0.0939,0.8357,place_name,Nayamulla West,,,,,,,,,,,,
,10,0.420365,0.24068454925482854,0.0,0.8472,place_name,Galawatta North,,,,,,,,,,,,
,20,0.420265,0.19236570578759066,0.0,0.8062,place_name,Udukumbura West,,,,,,,,,,,,
,19,0.42012105263157895,0.24144545180812665,0.0,0.87,place_name,Kirinuwara North,,,,,,,,,,,,
,13,0.41964615384615384,0.17066844375076398,0.0709,0.6198,place_name,Ihalakanda East,,,,,,,,,,,,
,22,0.41950681818181823,0.27500072480227195,0.0,1.0,place_name,Panawatta West,,,,,,,,,,,,
,18,0.41944722222222225,0.2980157972876715,0.0,1.0,place_name,Panawatta,,,,,,,,,,,,
,22,0.41917272727272725,0.2118173993074003,0.0,0.8176,place_name,Kudapitiya North,,,,,,,,,,,,
,16,0.41913125,0.14381702596818408,0.2095,0.8033,place_name,Kudapola,,,,,,,,,,,,
,24,0.41910000000000003,0.19889611664733756,0.0,0.726,place_name,Udarathota Central,,,,,,,,,,,,
,17,0.41876176470588233,0.18998677382370904,0.0,0.6394500000000001,place_name,Polapitiya West,,,,,,,,,,,,
,17,0.41768529411764704,0.2590454591890593,0.0,0.8321,place_name,Ihalavila Central,,,,,,,,,,,,
,15,0.41758,0.23479522141645046,0.0,0.7325,place_name,Udunuwara,,,,,,,,,,,,
,23,0.4165521739130435,0.1816281012237649,0.0,0.7286,place_name,Kirivila,,,,,,,,,,,,
,26,0.41609615384615384,0.2531372504879821,0.0,0.8112,place_name,Nayagama East,,,,,,,,,,,,
,34,0.4159647058823529,0.2411367119873967,0.0,1.0,place_name,Udarapola East,,,,,,,,,,,,
,12,0.41573333333333334,0.21463857711948892,0.0,0.8368,place_name,Udaranuwara North,,,,,,,,,,,,
,26,0.41540769230769226,0.20742142256397128,0.0,0.6988,place_name,Udarawatta East,,,,,,,,,,,,
,21,0.41523095238095237,0.21288174562194764,0.0,0.8578,place_name,Nayavila West,,,,,,,,,,,,
,16,0.4140875,0.32292335907043535,0.0,1.0,place_name,Kudathota Central,,,,,,,,,,,,
,22,0.41397727272727275,0.2861881398025369,0.0,1.0,place_name,Ihalapitiya South,,,,,,,,,,,,
,24,0.41380833333333333,0.2309680717002407,0.0,0.992,place_name,Ihalagama South,,,,,,,,,,,,
,12,0.41324999999999995,0.2854343532232937,0.0,0.9217,place_name,Weligama Central,,,,,,,,,,,,
,22,0.4123431818181818,0.21353493987293226,0.0,1.0,place_name,Welivila North,,,,,,,,,,,,
,23,0.4122195652173913,0.2589115326880849,0.0,1.0,place_name,Ihalapitiya,,,,,,,,,,,,
,22,0.4118977272727273,0.25805821855010824,0.0,1.0,place_name,Kiriwatta South,,,,,,,,,,,,
,27,0.4118703703703704,0.22129095677378585,0.0,0.8839,place_name,Pahalagama,,,,,,,,,,,,
,22,0.4114909090909091,0.12232923922988638,0.1652,0.6366,place_name,Mahavila Central,,,,,,,,,,,,
,21,0.41085238095238097,0.24041991102869917,0.0,0.7831,place_name,Udarapola,,,,,,,,,,,,
,20,0.41073000000000004,0.19472172073581262,0.0672,1.0,place_name,Nayapola North,,,,,,,,,,,,
,19,0.41013157894736846,0.3685566970594462,0.0,1.0,place_name,Udaramedura South,,,,,,,,,,,,
,16,0.40839375,0.25793197415533164,0.0,1.0,place_name,Welithota North,,,,,,,,,,,,
,24,0.40817499999999995,0.20319447581073652,0.0,0.6475,place_name,Uduwatta North,,,,,,,,,,,,
,19,0.4078421052631579,0.23554597879958591,0.0029,0.9405,place_name,Galakumbura West,,,,,,,,,,,,
,24,0.4072708333333333,0.22491889452048894,0.0,0.8389,place_name,Kudakanda Central,,,,,,,,,,,,
,26,0.40645384615384617,0.250008939009419,0.0,0.8638,place_name,Udupitiya Central,,,,,,,,,,,,
,16,0.4063625,0.24954564812875418,0.0,0.8309,place_name,Udarapitiya South,,,,,,,,,,,,
,21,0.4062238095238095,0.19987313452478275,0.0,0.9452,place_name,Udukanda South,,,,,,,,,,,,
,25,0.40617999999999993,0.24113721370483934,0.0,1.0,place_name,Galakanda South,,,,,,,,,,,,
,20,0.40616,0.19864353792130954,0.0,0.9761,place_name,Nayapitiya South,,,,,,,,,,,,
,21,0.4058809523809524,0.18346621860453666,0.0,0.6511,place_name,Kirikumbura North,,,,,,,,,,,,
,19,0.4045315789473684,0.18036745226414136,0.1344,0.7935,place_name,Polathota Central,,,,,,,,,,,,
,28,0.4038946428571428,0.23941529250457855,0.0,1.0,place_name,Panapola Central,,,,,,,,,,,,
,15,0.40264666666666665,0.22595127751248453,0.0,1.0,place_name,Udarawatta North,,,,,,,,,,,,
,13,0.4024346153846154,0.26441322094452163,0.0,0.8993,place_name,Ihalapola Central,,,,,,,,,,,,
,19,0.4024157894736842,0.28460250694444755,0.0,0.9139,place_name,Pahalapola East,,,,,,,,,,,,
,18,0.4019,0.20771416446079705,0.0,0.7266,place_name,Uduwatta South,,,,,,,,,,,,
,21,0.4006595238095238,0.21755834367994692,0.0,0.7486,place_name,Kudagama South,,,,,,,,,,,,
,27,0.3990592592592592,0.28142874389752354,0.0,1.0,place_name,Nayathota Central,,,,,,,,,,,,
,18,0.39875,0.25141714633371415,0.0,0.783,place_name,Pahalanuwara South,,,,,,,,,,,,
,13,0.3986576923076923,0.2253528139811677,0.06765,0.7625,place_name,Galakumbura North,,,,,,,,,,,,
,25,0.398284,0.16438072342380458,0.0,0.7971,place_name,Nayathota West,,,,,,,,,,,,
,21,0.3981928571428571,0.31739909510177966,0.0,1.0,place_name,Mahamedura East,,,,,,,,,,,,
,19,0.3970184210526316,0.2634525221882843,0.0,0.8134,place_name,Galapola,,,,,,,,,,,,
,20,0.39696000000000004,0.222352307930692,0.0,0.7808,place_name,Ihalapitiya North,,,,,,,,,,,,
,20,0.3969075,0.19218613666183101,0.0,0.8023,place_name,Udarakumbura North,,,,,,,,,,,,
,18,0.3963111111111111,0.19541130947128174,0.0095,0.6827,place_name,Pahalakumbura North,,,,,,,,,,,,
,20,0.39561999999999997,0.23469693245814516,0.0,0.8064,place_name,Ihalamulla East,,,,,,,,,,,,
,20,0.39552,0.26584975891617707,0.0,1.0,place_name,Ihalamedura,,,,,,,,,,,,
,22,0.3949909090909091,0.25939932428059526,0.0,0.8499,place_name,Panavila,,,,,,,,,,,,
,15,0.39430000000000004,0.18630841557558725,0.0,0.6995,place_name,Panakanda,,,,,,,,,,,,
,17,0.3941941176470588,0.16938361221864204,0.0,0.6544,place_name,Galagama East,,,,,,,,,,,,
,17,0.3941264705882353,0.22569586983763062,0.0,1.0,place_name,Pahalanuwara,,,,,,,,,,,,
,14,0.39402857142857145,0.2544385120782061,0.0,0.8391,place_name,Udumedura North,,,,,,,,,,,,
,20,0.392865,0.25273202840995546,0.0,0.7131000000000001,place_name,Kudapola West,,,,,,,,,,,,
,21,0.39218095238095235,0.26590918161855115,0.0,0.81,place_name,Polamedura North,,,,,,,,,,,,
,21,0.39177619047619044,0.20225010977688468,0.0,0.6849,place_name,Pananuwara West,,,,,,,,,,,,
,18,0.3913111111111111,0.2803931392105375,0.0,0.9526,place_name,Kirimedura South,,,,,,,,,,,,
,28,0.3912589285714286,0.20169296341568815,0.0,0.7748,place_name,Kirinuwara East,,,,,,,,,,,,
,25,0.390764,0.27937192635147384,0.0,1.0,place_name,Panagama South,,,,,,,,,,,,
,20,0.3905775,0.25726875486592454,0.0,0.9348,place_name,Udunuwara Central,,,,,,,,,,,,
,10,0.38959,0.22518603395612458,0.0,0.7358,place_name,Panathota,,,,,,,,,,,,
,24,0.3867583333333333,0.2190984132990126,0.0,0.8322,place_name,Welikumbura West,,,,,,,,,,,,
,19,0.3865421052631579,0.23035749828808233,0.0,1.0,place_name,Kirimedura Central,,,,,,,,,,,,
,17,0.3841352941176471,0.2698106811756543,0.0,1.0,place_name,Galagama Central,,,,,,,,,,,,
,22,0.3840409090909091,0.22366768165781534,0.0,0.8577,place_name,Galawatta South,,,,,,,,,,,,
,14,0.3837857142857143,0.18381995730414233,0.0334,0.6826,place_name,Pahalawatta North,,,,,,,,,,,,
,18,0.38182777777777777,0.23583150965829908,0.0,0.7613,place_name,Galanuwara East,,,,,,,,,,,,
,27,0.380687037037037,0.1938272424651716,0.0321,0.8251,place_name,Galamulla,,,,,,,,,,,,
,15,0.37998,0.31335510025710905,0.0,1.0,place_name,Udaravila South,,,,,,,,,,,,
,20,0.37983249999999996,0.2548433896146085,0.0,0.9195,place_name,Welimedura West,,,,,,,,,,,,
